curr_date,THO,FB,ALGN,MRK,CELG,MSFT
2018-01-03,0.0016092493799114407,0.01791423236593796,0.029293928174114716,-0.0014230166947170181,0.0280707883168505,0.004653880325324539
2018-01-04,-0.0008354566949638584,-0.0018411003610883513,0.00908307105211576,0.016209476597960105,-0.02253984810829984,0.008801424639291799
2018-01-05,-0.003923376176315625,0.013671154845427714,0.03330477453958713,-0.001051656460151658,-0.01584178852643426,0.012398128660336143
2018-01-08,-0.00723187376071621,0.0076531600432487865,0.032480137605836706,-0.005790524450236156,-0.0077150015756738384,0.0010204898283140617
2018-01-09,-0.00013004055016466634,-0.002177629074663501,0.010204933954317413,0.0024708612777974426,0.012574371280476032,-0.000679632993652473
2018-01-10,-0.008391284273001688,-0.00015967956990685852,-0.01244831361399681,0.008802817056387625,-0.0002843776715210826,-0.004534130531238638
2018-01-11,0.028273365383600212,-0.00037261499941676404,0.018525254871130915,0.0052355847336053125,-0.008344367611837251,0.00296062400364398
2018-01-12,-0.0015948830813137624,-0.044735627741691965,0.02182590214976237,0.01840281313898652,0.013578102628072167,0.017256993250295245
2018-01-16,-0.025686949542493887,-0.005463544780719874,0.021088929875101445,0.05813160586430283,-0.011132075471698177,-0.013950893168546722
2018-01-17,0.019215721194267524,-0.004428460140301819,0.03171894361605768,-0.0006444498147253702,-0.026712488074794788,0.02026034001721204
2018-01-18,-0.017888158561682025,0.01238737007700324,-0.005693252525252469,-0.01450907648732989,-0.0029405607608477703,-0.00044376525897236503
2018-01-19,0.01841046516265972,0.008286929783866453,-0.0045807940340985755,0.0024537542539872772,0.009142754530645397,-0.0011098557405073346
2018-01-22,0.009071028717646673,0.02250539002447867,-0.008758201880887002,-0.000489539825220894,0.0025328981484091942,0.017888899999999965
2018-01-23,-0.001785071889524931,0.02147063228868307,0.018944207736184052,0.007346955102040822,0.015936244643426533,0.0031656041571269467
2018-01-24,0.002874091030271827,-0.01478744605901942,0.0004408987295576949,-0.008427892894199476,-0.01377333293811581,-0.0008705331693029502
2018-01-25,-0.03560067617285308,0.00498522104017332,0.004701039388500861,0.001961408957175547,0.01241390735705653,0.005554367240252824
2018-01-26,-0.07666895098259698,0.013441455375324417,0.03805382028113614,0.012071810963651142,0.007471970566835521,0.018737094796120395
2018-01-29,0.008224794487951822,-0.021157915789473684,-0.025354833167747035,-0.0066086394808408154,-0.018161034860911498,-0.0014884116837850729
2018-01-30,-0.0074484438022313975,0.00612968611957594,-0.024171703096031817,-0.015901330262837403,-0.016269610376339064,-0.01256388442427344
2018-01-31,-0.023298921261824992,-0.0012291364159132212,-0.029917014917510407,-0.023083296848036387,-0.004134652409241011,0.024477076223357264
2018-02-01,0.0016829220087239696,0.0331745788066487,-0.02454195801526727,0.010295375527426228,-0.008106049501540168,-0.007893905738471619
2018-02-02,-0.04156623755795977,-0.014552783977477434,0.007082200377292346,-0.021717340098273707,-0.005381632664206958,-0.026310237082320415
2018-02-05,-0.031935912221649695,-0.04740384721149804,-0.05820192209569656,-0.0368852281952659,-0.060721491160676655,-0.041185433004853306
2018-02-06,0.03661128868448121,0.02234361200329948,-0.003919129634961822,-0.01666671926713769,0.026776211367105,0.037840931818181905
2018-02-07,-0.010709407966836535,-0.02768336870847093,-0.029488486595425457,0.0075730618026156795,-0.01132463376623376,-0.018832814653830954
2018-02-08,-0.04337816913413538,-0.04772999963431006,-0.05812313781314275,-0.02057983141410472,-0.04350574638479415,-0.051333544790385585
2018-02-09,0.023836273070694334,0.02640167238137696,0.0392369522239199,0.002557993787685056,0.016370084037686757,0.037289706215981586
2018-02-12,0.012934152459751578,0.0017034978041934358,0.016392771861899223,0.010205959726735183,-0.010809641967146429,0.010773383987298664
2018-02-13,-0.002553807027198423,-0.018479734289899016,0.0025736326819021734,-0.009561573155331031,0.0051360615203570464,0.007853753209483496
2018-02-14,0.01613781854981854,0.036788970376747505,0.053951141127816495,0.0,0.026201303776865574,0.01090945094268155
2018-02-15,-0.004199513291820724,0.002450997048774679,0.02610216815948968,0.019854279786729396,0.018540099783240806,0.020372272224915233
2018-02-16,-0.042861490074125326,-0.014447687813215117,-0.0050243461641121,0.005358081608927245,-0.009153286968517683,-0.0071228574520674605
2018-02-20,0.00857165632609288,-0.007611671134350115,0.015705753479125346,-0.023272357021276422,-0.01480163731258373,0.007826097826086916
2018-02-21,-0.015091339695728503,0.010794892642318473,-0.012957518257477244,-0.007821044016005769,0.00042622270487425827,-0.013265778545451013
2018-02-22,-0.004758046339172732,0.00607049056105907,0.029903997897612455,0.0003666544521843273,-0.0011715837807176825,0.0026232922204238816
2018-02-23,0.012883862197786559,0.024023620760276445,0.02075636993720941,0.0054975077881619875,0.01951377713279772,0.025400576951905222
2018-02-26,0.06807990767405805,0.008947569767215906,0.005696532840850763,0.021687662141200326,0.00920402667917557,0.014458856356769214
2018-02-27,-0.04546469143606697,-0.018763781600316057,-0.010165774372252481,-0.023902960686711303,-0.007358265257710921,-0.01278559029104147
2018-02-28,0.012241053568688659,-0.017304088387916874,-0.005116178518137341,-0.009137426733599657,-0.09041549478404157,-0.004564755984015505
2018-03-01,-0.04248061856577428,-0.013346819799081833,-0.06464264326934752,-0.00959055681315836,0.0008034779337646478,-0.00981122991824351
2018-03-02,-0.024854269297408995,0.003864914131352551,0.033231536959093484,0.01229050256442274,0.024544098530930192,0.0021540657437602146
2018-03-05,-0.014196812262629002,0.021401874685819146,0.007015876200736449,0.0007358535552638533,-0.0032464009124280966,0.006340633863278857
2018-03-06,0.024170531902644374,-0.0034367794934626705,0.001878727114980486,-0.0018382903735922832,0.001459984260332486,-0.0034173323731027582
2018-03-07,0.0065784159947882784,0.02186009579408227,0.027073457721321123,0.003130791954526625,0.011775294645627377,0.005786551650235788
2018-03-08,-0.01650198656143844,-0.007457465286580896,0.020083678662997734,0.005323976403084562,0.010751507307121518,0.006072863775060155
2018-03-09,0.05448955668568789,0.015849512248536052,0.013274655428900517,0.006939390319188837,0.015023532952658408,0.02234460446891874
2018-03-12,-0.0004726054189853756,-0.0025373914060873616,0.014241536551171646,0.003989880377038238,-0.003025054084378756,0.002382390694195247
2018-03-13,-0.02356366446367408,-0.015587735862408917,-0.021407040096896316,0.0001805997077203079,-0.007802351623345927,-0.024387651887599032
2018-03-14,-0.008474633709586043,0.012700664924657228,0.010270364808250608,-0.010294383425941552,0.0005461227729603467,-0.005931638346292214
2018-03-15,-0.01717537785483376,-0.0017916336197226468,0.001431238932238691,0.008211697230140466,-0.018556893149690026,0.0035162707195796365
2018-03-16,0.042653609215788604,0.006689845498260244,-0.009015249184872827,0.007601773755656102,-0.0033367032215903783,0.004459524315141139
2018-03-19,-0.021844469909230953,-0.06769678681067116,-0.018564361250480988,-0.018681462859043027,-0.012052248498468305,-0.018076099747909045
2018-03-20,-0.0005684679757500179,-0.025556351710203512,0.01887779764434614,0.0001830129931719378,-0.002936880186794084,0.002583679648871564
2018-03-21,-0.0277077455638969,0.007374398122190813,-0.0009614608201507101,0.0009150805438339094,0.0004531664366091404,-0.006979426832795953
2018-03-22,-0.03827510157622167,-0.026565913138708975,-0.03705489540303765,-0.010422380881740375,-0.01585317666975819,-0.029087390924933176
2018-03-23,-0.04162323624054497,-0.03335557058254334,-0.0354054004650482,-0.013118976591259792,-0.022206891165256468,-0.0290678357381909
2018-03-26,0.012331129566706152,0.004203519695109719,0.042244504561170994,0.011795562628721348,0.025770709845703302,0.07570542555632022
2018-03-27,0.007971303558799192,-0.04898161375711132,-0.05055057569614701,-0.005366413668275167,-0.015601698189783136,-0.04595860573638956
2018-03-28,0.0019613176778340547,0.005321232391793293,-0.01562627850632762,0.024930232558139597,0.030299569521024902,-0.0008941768090512623
